Year,Rank,Title,Author,Cover,Rating,Reviews,Price,Genre,Sub-Genres
2018,48,Fahrenheit 451,Ray Bradbury,Paperback,4.6 out of 5 stars,"53,523",$9.05,Fiction,Science Fiction
2018,49,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,Hardcover,4.7 out of 5 stars,"9,966",$15.40,Nonfiction,"Politics, History"
2019,1,Where the Crawdads Sing: Reese's Book Club,Delia Owens,Hardcover,4.7 out of 5 stars,"632,803",$15.50,Fiction,"Historical Fiction, Mystery, Romance, Adult"
2019,2,Becoming,Michelle Obama,Hardcover,4.8 out of 5 stars,"197,063",$17.66,Nonfiction,"Memoir, Biography, Autobiography, Politics"
2019,3,Educated: A Memoir,Tara Westover,Hardcover,4.6 out of 5 stars,"218,697",$16.50,Nonfiction,"Memoir, Biography, Autobiography"
2019,4,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dav Pilkey,Hardcover,4.9 out of 5 stars,"27,122",$7.74,Fiction,"Childrens, Fantasy"
2019,5,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,Hardcover,4.5 out of 5 stars,"41,326",$14.97,Nonfiction,"Self Help, Personal Development, Memoir"
2019,6,Dog Man: Fetch-22: A Graphic Novel (Dog Man #8): From the Creator of Captain Underpants,Dav Pilkey,Hardcover,4.9 out of 5 stars,"32,242",$8.27,Fiction,"Childrens, Fantasy"
2019,7,Wrecking Ball (Diary of a Wimpy Kid #14) (Volume 14),Jeff Kinney,Hardcover,4.9 out of 5 stars,"19,481",$9.48,Fiction,Childrens
2019,8,The Wonderful Things You Will Be,Emily Winfield Martin,Hardcover,4.9 out of 5 stars,"31,106",$10.79,Fiction,"Childrens, Fantasy, Young Adult"
2019,9,"School Zone Big Preschool Workbook: Kids Learning Skills Ages 3 to 5, Handwriting, ABCs, Phonics, Early Math & Numbers, Colors & Shapes, Follow Directions, and More, 320 Pages",School Zone,Paperback,4.8 out of 5 stars,"72,742",$9.85,Other,Childrens
2019,10,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2019,11,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,Hardcover,4.6 out of 5 stars,"16,985",$8.17,Nonfiction,"Self Help, Personal Development, Business"
2019,12,The Wonky Donkey,Craig Smith,Paperback,4.8 out of 5 stars,"84,693",$5.28,Fiction,Childrens
2019,13,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,Hardcover,4.5 out of 5 stars,"149,415",$14.11,Nonfiction,"Self Help, Psychology, Personal Development, Philosophy, Business"
2019,14,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Thinking Books for Kids),M Prefontaine,Paperback,4.6 out of 5 stars,"33,143",$7.99,Nonfiction,"Childrens, Education"
2019,15,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,Hardcover,4.8 out of 5 stars,"23,505",$36.00,Nonfiction,"Cookbooks, Science"
2019,16,The Very Hungry Caterpillar,Eric Carle,Board book,4.9 out of 5 stars,"76,343",$6.79,Fiction,Childrens
2019,17,What Should Danny Do? (The Power to Choose Series),Adir Levy,Hardcover,4.8 out of 5 stars,"24,711",$12.52,Fiction,"Childrens, Parenting, Science Fiction"
2019,18,It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Lysa TerKeurst,Hardcover,4.8 out of 5 stars,"19,913",$15.74,Nonfiction,"Self Help, Spirituality"
2019,19,"Hopscotch Girls I Am Confident Brave & Beautiful, Inspirational Coloring Books for Kids Ages 4-8 & Up - Kids Coloring Book for Girls 8-12, Empowering Girls Books to Boost Confidence. Kids Color Book",Hopscotch Girls,Paperback,4.8 out of 5 stars,"34,068",$6.99,Other,Childrens
2019,20,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2019,21,Unfreedom of the Press,Mark R. Levin,Hardcover,4.9 out of 5 stars,"9,354",$14.35,Nonfiction,"Politics, History, Journalism, Philosophy"
2019,22,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,Hardcover,4.8 out of 5 stars,"22,401",$8.97,Fiction,"Childrens, Fantasy"
2019,23,Giraffes Can't Dance,Giles Andreae,Board book,4.8 out of 5 stars,"29,586",$6.50,Fiction,Childrens
2019,24,If Animals Kissed Good Night,Ann Whitford Paul,Board book,4.8 out of 5 stars,"75,591",$4.76,Fiction,Childrens
2019,25,"Oh, the Places You'll Go!",Dr. Seuss,Hardcover,4.9 out of 5 stars,"51,935",$9.81,Fiction,"Childrens, Fantasy, Young Adult"
2019,26,Howard Stern Comes Again,Howard Stern,Hardcover,4.5 out of 5 stars,"10,265",$16.25,Nonfiction,"Biography, Memoir, Autobiography"
2019,27,Guts: A Graphic Novel,Raina Telgemeier,Paperback,4.8 out of 5 stars,"18,552",$7.14,Nonfiction,"Memoir, Childrens"
2019,28,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,Hardcover,4.5 out of 5 stars,"59,199",$8.56,Nonfiction,"Self Help, Personal Development, Psychology"
2019,29,"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (4)",J. K. Rowling,Hardcover,4.9 out of 5 stars,"27,393",$29.98,Fiction,"Fantasy, Young Adult, Magic, Childrens"
2019,30,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Amy Shields,Hardcover,4.8 out of 5 stars,"19,747",$12.48,Nonfiction,"Science, Childrens"
2019,31,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,Jennifer Smith,Paperback,4.4 out of 5 stars,"13,695",$11.70,Nonfiction,Cookbooks
2019,32,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,Paperback,4.8 out of 5 stars,"77,754",$10.86,Nonfiction,"Psychology, Self Help, Science"
2019,33,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,Paperback,4.6 out of 5 stars,"28,624",$6.99,Nonfiction,"Self Help, Journal, Personal Development"
2019,34,Goodnight Moon,Margaret Wise Brown,Board book,4.9 out of 5 stars,"30,153",$8.49,Fiction,Childrens
2019,35,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amanda C. Hughes,Paperback,4.3 out of 5 stars,"31,895",$6.30,Nonfiction,"Cookbooks, Reference"
2019,36,Unicorn Coloring Book: For Kids Ages 4-8 (Silly Bear Coloring Books),Silly Bear,Paperback,4.8 out of 5 stars,"22,117",$7.49,Other,Childrens
2019,37,Strange Planet (Strange Planet Series),Nathan W. Pyle,Hardcover,4.9 out of 5 stars,"17,270",$9.13,Fiction,"Comedy, Science Fiction"
2019,38,D&D 2014 Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,Hardcover,4.9 out of 5 stars,"53,957",$49.95,Fiction,"Fantasy, Gaming, Reference"
2019,39,The Silent Patient,Alex Michaelides,Hardcover,4.4 out of 5 stars,"342,574",$13.21,Fiction,"Thriller, Mystery, Crime, Psychological Thriller"
2019,40,"5,000 Awesome Facts (About Everything!)",National Geographic Kids,Hardcover,4.8 out of 5 stars,"21,044",$17.96,Nonfiction,"Science, Childrens, Reference"
2019,41,To Kill a Mockingbird,Harper Lee,Paperback,4.7 out of 5 stars,"139,082",$9.71,Fiction,"Historical Fiction, Young Adult"
2019,42,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,Paperback,4.7 out of 5 stars,"46,789",$9.35,Nonfiction,"Self Help, Personal Development, Psychology, Business"
2019,43,"National Geographic Kids Why?: Over 1,111 Answers to Everything",Crispin Boyer,Hardcover,4.8 out of 5 stars,"14,237",$17.91,Nonfiction,Education
2019,44,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,Hardcover,4.8 out of 5 stars,"99,906",$26.99,Nonfiction,"Self Help, Biography, Personal Development, Psychology, Memoir"
2019,45,The Guardians: A Novel,John Grisham,Hardcover,4.5 out of 5 stars,"84,395",$16.47,Fiction,"Romance, Chick Lit, Adult"
2019,46,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,Board book,4.7 out of 5 stars,"32,031",$6.36,Other,Childrens
2019,47,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,Hardcover,4.7 out of 5 stars,"21,595",$13.54,Nonfiction,"Finance, Self Help, Personal Finance, Business, Personal Development"
2019,48,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,Board book,4.9 out of 5 stars,"53,911",$5.36,Fiction,Childrens
2019,49,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook Gift Series),Dinah Bucholz,Hardcover,4.7 out of 5 stars,"33,403",$9.66,Nonfiction,"Cookbooks, Reference, Magic"
2019,50,The Mueller Report,The Washington Post,Paperback,4.5 out of 5 stars,"4,516",$7.98,Nonfiction,"Politics, History, Reference, True Crime"
2020,1,A Promised Land,Barack Obama,Hardcover,4.9 out of 5 stars,"127,651",$17.31,Nonfiction,"Biography, Memoir, Politics, History, Autobiography"
2020,2,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,Mary L. Trump Ph.D.,Hardcover,4.5 out of 5 stars,"120,216",$13.48,Nonfiction,"Biography, Politics, Memoir, History, Psychology"
2020,3,Where the Crawdads Sing: Reese's Book Club,Delia Owens,Hardcover,4.7 out of 5 stars,"632,803",$15.50,Fiction,"Historical Fiction, Mystery, Romance, Adult"
2020,4,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,Paperback,4.8 out of 5 stars,"85,708",$5.26,Other,Childrens
2020,5,Midnight Sun,Stephenie Meyer,Hardcover,4.8 out of 5 stars,"82,189",$10.44,Fiction,"Fantasy, Romance, Young Adult, Vampires, Paranormal"
2020,6,Untamed: Reese's Book Club,Glennon Doyle,Hardcover,4.6 out of 5 stars,"66,765",$12.22,Nonfiction,"Memoir, Self Help, Biography"
2020,7,If Animals Kissed Good Night,Ann Whitford Paul,Board book,4.8 out of 5 stars,"75,591",$4.76,Fiction,Childrens
2020,8,White Fragility: Why It's So Hard for White People to Talk About Racism,Dr. Robin DiAngelo,Paperback,4.5 out of 5 stars,"48,014",$8.18,Nonfiction,"Politics, Sociology"
2020,9,"School Zone Big Preschool Workbook: Kids Learning Skills Ages 3 to 5, Handwriting, ABCs, Phonics, Early Math & Numbers, Colors & Shapes, Follow Directions, and More, 320 Pages",School Zone,Paperback,4.8 out of 5 stars,"72,742",$9.85,Other,Childrens
2020,10,The Room Where It Happened: A White House Memoir,John Bolton,Hardcover,4.2 out of 5 stars,"53,386",$12.52,Nonfiction,"Politics, History, Memoir, Biography, Autobiography"
2020,11,The Ballad of Songbirds and Snakes (A Hunger Games Novel) (The Hunger Games),Suzanne Collins,Hardcover,4.6 out of 5 stars,"91,368",$15.39,Fiction,"Young Adult, Fantasy, Science Fiction, Romance"
2020,12,Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),Dav Pilkey,Hardcover,4.9 out of 5 stars,"47,197",$8.82,Fiction,"Childrens, Fantasy"
2020,13,The Very Hungry Caterpillar,Eric Carle,Board book,4.9 out of 5 stars,"76,343",$6.79,Fiction,Childrens
2020,14,Becoming,Michelle Obama,Hardcover,4.8 out of 5 stars,"197,063",$17.66,Nonfiction,"Memoir, Biography, Autobiography, Politics"
2020,15,How to Be an Antiracist,Ibram X. Kendi,Hardcover,4.7 out of 5 stars,"28,691",$12.04,Nonfiction,"Politics, History"
2020,16,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2020,17,Rage,Bob Woodward,Hardcover,4.6 out of 5 stars,"34,941",$11.57,Fiction,"Young Adult, Romance, Historical Fiction"
2020,18,Caste: The Origins of Our Discontents,Isabel Wilkerson,Hardcover,4.8 out of 5 stars,"46,550",$15.84,Fiction,"Fantasy, Young Adult, Romance, Paranormal, Magic"
2020,19,Greenlights,Matthew McConaughey,Hardcover,4.7 out of 5 stars,"70,646",$16.50,Nonfiction,"Memoir, Biography, Autobiography, Self Help"
2020,20,"Hopscotch Girls I Am Confident Brave & Beautiful, Inspirational Coloring Books for Kids Ages 4-8 & Up - Kids Coloring Book for Girls 8-12, Empowering Girls Books to Boost Confidence. Kids Color Book",Hopscotch Girls,Paperback,4.8 out of 5 stars,"34,068",$6.99,Other,Childrens
2020,21,American Dirt (Oprah's Book Club): A Novel,Jeanine Cummins,Hardcover,4.6 out of 5 stars,"172,346",$15.39,Fiction,"Historical Fiction, Thriller, Literary Fiction"
2020,22,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,Hardcover,4.8 out of 5 stars,"124,727",$12.56,Fiction,"Childrens, Philosophy, Self Help, Art"
2020,23,Little Fires Everywhere: A Novel,Celeste Ng,Paperback,4.4 out of 5 stars,"182,665",$9.35,Fiction,"Literary Fiction, Adult, Mystery"
2020,24,The Deep End (Diary of a Wimpy Kid #15) (Volume 15),Jeff Kinney,Hardcover,4.8 out of 5 stars,"49,951",$9.48,Fiction,"Mystery, Chick Lit, Drama, Adult"
2020,25,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,Hardcover,4.8 out of 5 stars,"135,984",$13.79,Nonfiction,"Self Help, Psychology, Personal Development, Business"
2020,26,I Love You to the Moon and Back,Amelia Hepworth,Board book,4.9 out of 5 stars,"76,910",$5.79,Fiction,Childrens
2020,27,How to Catch a Mermaid,Adam Wallace,Hardcover,4.8 out of 5 stars,"34,332",$8.49,Fiction,"Childrens, Fantasy, Adventure"
2020,28,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,Hardcover,4.7 out of 5 stars,"43,539",$19.25,Nonfiction,"History, Biography"
2020,29,How to Catch a Unicorn,Adam Wallace,Hardcover,4.8 out of 5 stars,"36,415",$8.26,Fiction,"Childrens, Fantasy"
2020,30,Giraffes Can't Dance,Giles Andreae,Board book,4.8 out of 5 stars,"29,586",$6.50,Fiction,Childrens
2020,31,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,Board book,4.9 out of 5 stars,"53,911",$5.36,Fiction,Childrens
2020,32,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2020,33,"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",Joanna Gaines,Hardcover,4.9 out of 5 stars,"28,560",$15.71,Nonfiction,"Cookbooks, Reference"
2020,34,The Vanishing Half: A GMA Book Club Pick (A Novel),Brit Bennett,Hardcover,4.4 out of 5 stars,"124,778",$9.32,Fiction,"Historical Fiction, Literary Fiction"
2020,35,Modern Comfort Food: A Barefoot Contessa Cookbook,Ina Garten,Hardcover,4.8 out of 5 stars,"17,747",$21.82,Nonfiction,"Cookbooks, Reference"
2020,36,"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",Shannon Roberts,Paperback,4.8 out of 5 stars,"43,807",$9.85,Nonfiction,"Spirituality, Self Help"
2020,37,The Wonky Donkey,Craig Smith,Paperback,4.8 out of 5 stars,"84,693",$5.28,Fiction,Childrens
2020,38,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,Paperback,4.8 out of 5 stars,"77,754",$10.86,Nonfiction,"Psychology, Self Help, Science"
2020,39,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,Paperback,4.8 out of 5 stars,"22,758",$7.69,Other,Childrens
2020,40,Paint by Sticker Kids: Unicorns & Magic: Create 10 Pictures One Sticker at a Time! Includes Glitter Stickers,Workman Publishing,Paperback,4.8 out of 5 stars,"20,068",$8.19,Other,Childrens
2020,41,What Should Danny Do? (The Power to Choose Series),Adir Levy,Hardcover,4.8 out of 5 stars,"24,711",$12.52,Fiction,"Childrens, Parenting, Science Fiction"
2020,42,Wacky Waving Inflatable Tube Guy: (The Original) (RP Minis),Conor Riordan,Paperback,4.0 out of 5 stars,"42,960",$8.58,N/A,N/A
2020,43,The Silent Patient,Alex Michaelides,Hardcover,4.4 out of 5 stars,"342,574",$13.21,Fiction,"Thriller, Mystery, Crime, Psychological Thriller"
2020,44,The Big Book of Silly Jokes for Kids,Carole P. Roman,Paperback,4.7 out of 5 stars,"24,098",$5.00,Nonfiction,Childrens
2020,45,Chicka Chicka Boom Boom (Board Book),Bill Martin Jr.,Board book,4.9 out of 5 stars,"39,884",$4.78,Fiction,Childrens
2020,46,Live Free Or Die: America (and the World) on the Brink,Sean Hannity,Hardcover,4.8 out of 5 stars,"24,906",$11.38,Fiction,Science Fiction
2020,47,Burn After Writing,Sharon Jones,Paperback,4.6 out of 5 stars,"78,139",$7.52,Nonfiction,"Self Help, Journal, Psychology"
2020,48,Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,Jennie Allen,Hardcover,4.7 out of 5 stars,"24,070",$12.10,Nonfiction,"Self Help, Personal Development, Psychology, Business"
2020,49,Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"Ph.D., Katie Stokes, M.Ed.,",Paperback,4.7 out of 5 stars,"21,241",$4.99,Nonfiction,"Childrens, Science, Reference"
2020,50,Educated: A Memoir,Tara Westover,Hardcover,4.6 out of 5 stars,"218,697",$16.50,Nonfiction,"Memoir, Biography, Autobiography"
2021,1,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,Hardcover,4.8 out of 5 stars,"135,984",$13.79,Nonfiction,"Self Help, Psychology, Personal Development, Business"
2021,2,American Marxism,Mark R. Levin,Hardcover,4.8 out of 5 stars,"37,448",$13.91,Nonfiction,"Politics, History, Philosophy, Sociology"
2021,3,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,Paperback,4.7 out of 5 stars,"116,235",$7.05,Nonfiction,"Self Help, Spirituality, Philosophy, Personal Development, Psychology"
2021,4,If Animals Kissed Good Night,Ann Whitford Paul,Board book,4.8 out of 5 stars,"75,591",$4.76,Fiction,Childrens
2021,5,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,Paperback,4.8 out of 5 stars,"77,754",$10.86,Nonfiction,"Psychology, Self Help, Science"
2021,6,I Love You to the Moon and Back,Amelia Hepworth,Board book,4.9 out of 5 stars,"76,910",$5.79,Fiction,Childrens
2021,7,It Ends with Us: A Novel (1),Colleen Hoover,Paperback,4.7 out of 5 stars,"382,806",$9.03,Fiction,Adult
2021,8,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,Hardcover,4.8 out of 5 stars,"124,727",$12.56,Fiction,"Childrens, Philosophy, Self Help, Art"
2021,9,The Very Hungry Caterpillar,Eric Carle,Board book,4.9 out of 5 stars,"76,343",$6.79,Fiction,Childrens
2021,10,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,Paperback,4.8 out of 5 stars,"85,708",$5.26,Other,Childrens
2021,11,The Midnight Library: A GMA Book Club Pick: A Novel,Matt Haig,Hardcover,4.3 out of 5 stars,"262,132",$13.48,Fiction,"Fantasy, Science Fiction"
2021,12,The Four Winds: A Novel,Kristin Hannah,Hardcover,4.6 out of 5 stars,"166,219",$14.00,Fiction,"Historical Fiction, Romance, Adult"
2021,13,Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),Dav Pilkey,Hardcover,4.9 out of 5 stars,"26,144",$6.79,Fiction,"Childrens, Fantasy"
2021,14,The Last Thing He Told Me: A Novel,Laura Dave,Hardcover,4.3 out of 5 stars,"157,975",$19.52,Fiction,"Mystery, Thriller"
2021,15,"Big Shot Diary of a Wimpy Kid Book 16 (Diary of a Wimpy Kid, 16) (Volume 16)",Jeff Kinney,Hardcover,4.8 out of 5 stars,"27,522",$9.98,Fiction,Childrens
2021,16,"Real Anthony Fauci: Bill Gates, Big Pharma, and the Global War on Democracy and Public Health (Children’s Health Defense)",Robert F. Kennedy Jr.,Hardcover,4.8 out of 5 stars,"26,072",$17.99,Nonfiction,"Politics, History, Science, Biography"
2021,17,The Seven Husbands of Evelyn Hugo: A Novel,Taylor Jenkins Reid,Paperback,4.6 out of 5 stars,"244,583",$9.99,Fiction,Historical Fiction
2021,18,The 48 Laws of Power,Robert Greene,Paperback,4.7 out of 5 stars,"81,736",$14.55,Nonfiction,"Psychology, Self Help, Business, Philosophy, History, Personal Development"
2021,19,"Oh, the Places You'll Go!",Dr. Seuss,Hardcover,4.9 out of 5 stars,"51,935",$9.81,Fiction,"Childrens, Fantasy, Young Adult"
2021,20,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,Board book,4.9 out of 5 stars,"53,911",$5.36,Fiction,Childrens
2021,21,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,Paperback,4.7 out of 5 stars,"101,427",$22.36,Nonfiction,"Finance, Business, Self Help, Personal Finance, Personal Development"
2021,22,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,Paperback,4.8 out of 5 stars,"93,712",$8.99,Nonfiction,"Self Help, Psychology, Personal Development"
2021,23,Burn After Writing (Pink),Sharon Jones,Paperback,4.6 out of 5 stars,"78,139",$7.61,Nonfiction,"Self Help, Journal, Psychology"
2021,24,1984: 75th Anniversary,George Orwell,Mass Market Paperback,4.6 out of 5 stars,"118,944",$6.34,Fiction,"Science Fiction, Politics"
2021,25,Peril,Bob Woodward,Hardcover,4.6 out of 5 stars,"22,171",$14.50,Fiction,"Fantasy, Urban Fantasy, Mystery, Paranormal, Magic"
2021,26,Untamed: Reese's Book Club,Glennon Doyle,Hardcover,4.6 out of 5 stars,"66,765",$12.22,Nonfiction,"Memoir, Self Help, Biography"
2021,27,"Dune (Dune Chronicles, Book 1)",Frank Herbert,Paperback,4.7 out of 5 stars,"98,906",$9.02,Fiction,"Science Fiction, Fantasy"
2021,28,My First Library: Boxset of 10 Board Books for Kids,Wonder House Books,Board book,4.6 out of 5 stars,"81,469",$16.43,Other,Childrens
2021,29,Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience,Brené Brown,Hardcover,4.7 out of 5 stars,"20,538",$17.74,Nonfiction,"Self Help, Psychology, Personal Development"
2021,30,"Song of Achilles, The",Madeline Miller,Paperback,4.6 out of 5 stars,"105,381",$12.68,Fiction,"Fantasy, Historical Fiction, Romance, Mythology"
2021,31,The Hill We Climb: An Inaugural Poem for the Country,Amanda Gorman,Hardcover,4.9 out of 5 stars,"17,361",$8.79,Nonfiction,"Politics, History, Adult"
2021,32,Greenlights,Matthew McConaughey,Hardcover,4.7 out of 5 stars,"70,646",$16.50,Nonfiction,"Memoir, Biography, Autobiography, Self Help"
2021,33,Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,Karen Frazier,Paperback,4.8 out of 5 stars,"41,049",$8.47,Nonfiction,"Spirituality, Self Help, Reference"
2021,34,The Storyteller: Tales of Life and Music,Dave Grohl,Hardcover,4.8 out of 5 stars,"34,938",$16.49,Fiction,Historical Fiction
2021,35,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,Paperback,4.6 out of 5 stars,"117,206",$12.58,Fiction,"Fantasy, Philosophy, Self Help, Spirituality"
2021,36,"School Zone Big Preschool Workbook: Kids Learning Skills Ages 3 to 5, Handwriting, ABCs, Phonics, Early Math & Numbers, Colors & Shapes, Follow Directions, and More, 320 Pages",School Zone,Paperback,4.8 out of 5 stars,"72,742",$9.85,Other,Childrens
2021,37,"Hopscotch Girls I Am Confident Brave & Beautiful, Inspirational Coloring Books for Kids Ages 4-8 & Up - Kids Coloring Book for Girls 8-12, Empowering Girls Books to Boost Confidence. Kids Color Book",Hopscotch Girls,Paperback,4.8 out of 5 stars,"34,068",$6.99,Other,Childrens
2021,38,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,Hardcover,4.5 out of 5 stars,"149,415",$14.11,Nonfiction,"Self Help, Psychology, Personal Development, Philosophy, Business"
2021,39,"They Both Die at the End (They Both Die at the End Series, 1)",Adam Silvera,Paperback,4.6 out of 5 stars,"40,981",$8.60,Fiction,"Young Adult, Romance"
2021,40,Caste: The Origins of Our Discontents,Isabel Wilkerson,Hardcover,4.8 out of 5 stars,"46,550",$15.84,Fiction,"Fantasy, Young Adult, Romance, Paranormal, Magic"
2021,41,How to Catch a Mermaid,Adam Wallace,Hardcover,4.8 out of 5 stars,"34,332",$8.49,Fiction,"Childrens, Fantasy, Adventure"
2021,42,Call Us What We Carry: Poems,Amanda Gorman,Hardcover,4.8 out of 5 stars,"5,686",$15.49,Nonfiction,"Politics, Adult"
2021,43,We Were Liars,E. Lockhart,Paperback,4.3 out of 5 stars,"72,076",$7.00,Fiction,"Young Adult, Mystery, Romance, Thriller"
2021,44,Go Tell the Bees That I Am Gone: A Novel (Outlander),Diana Gabaldon,Hardcover,4.7 out of 5 stars,"68,753",$20.35,Fiction,"Historical Fiction, Fantasy, Romance, Time Travel"
2021,45,Grumpy Monkey,Suzanne Lang,Hardcover,4.8 out of 5 stars,"25,525",$9.98,Fiction,Childrens
2021,46,"Self-Love Workbook for Women: Release Self-Doubt, Build Self-Compassion, and Embrace Who You Are (Self-Love Workbook and Journal)",Megan Logan MSW  LCSW,Paperback,4.7 out of 5 stars,"22,234",$8.88,Nonfiction,"Self Help, Psychology, Personal Development"
2021,47,Publication Manual (OFFICIAL) 7th Edition of the American Psychological Association,American Psychological Association,Paperback,4.8 out of 5 stars,"33,125",$31.42,Nonfiction,"Reference, Psychology"
2021,48,Paint by Sticker Kids: Zoo Animals: Create 10 Pictures One Sticker at a Time!,Workman Publishing,Paperback,4.8 out of 5 stars,"22,758",$7.69,Other,Childrens
2021,49,How to Win Friends & Influence People (Dale Carnegie Books),Dale Carnegie,Paperback,4.7 out of 5 stars,"33,853",$9.99,Nonfiction,"Self Help, Business, Psychology, Personal Development, Leadership"
2021,50,The Wonderful Things You Will Be,Emily Winfield Martin,Hardcover,4.9 out of 5 stars,"31,106",$10.79,Fiction,"Childrens, Fantasy, Young Adult"
2022,1,It Ends with Us: A Novel (1),Colleen Hoover,Paperback,4.7 out of 5 stars,"382,806",$9.03,Fiction,Adult
2022,2,It Starts with Us: A Novel (It Ends with Us),Colleen Hoover,Paperback,4.5 out of 5 stars,"205,244",$10.98,Fiction,"Romance, Adult, Chick Lit"
2022,3,Verity,Colleen Hoover,Paperback,4.6 out of 5 stars,"376,733",$10.61,Fiction,"Thriller, Romance, Mystery"
2022,4,Where the Crawdads Sing: Reese's Book Club,Delia Owens,Paperback,4.7 out of 5 stars,"632,803",$9.90,Fiction,"Historical Fiction, Mystery, Romance, Adult"
